event_link,event_wikidata_id,event_name,event_sport_wikidata_id,event_sport,event_part_of_wikidata_id,event_part_of,medal,medalist_link,medalist_wikidata_id,medalist_name,delegation_link,delegation_wikidata_id,delegation_name,country_medal_wikidata_id,country_medal,date_of_birth,sex_or_gender_wikidata_id,sex_or_gender,place_of_birth_wikidata_id,place_of_birth,place_of_birth_coordinates,lat,lon,place_of_birth_located_in_wikidata_id,place_of_birth_located_in,nuts0_id,nuts0_name,nuts1_id,nuts1_name,nuts2_id,nuts2_name,nuts2_population,nuts2_gdp,nuts3_id,nuts3_name,nuts3_population,nuts3_gdp
https://en.wikipedia.org/wiki/Luge_at_the_2026_Winter_Olympics_%E2%80%93_Men%27s_doubles,Q136479171,luge at the 2026 Winter Olympics – men's doubles,Q273285,luge,Q111737771,luge at the 2026 Winter Olympics,bronze,https://en.wikipedia.org/wiki/Tobias_Wendl,Q68693,Tobias Wendl,https://en.wikipedia.org/wiki/Germany_at_the_2026_Winter_Olympics,Q111721467,Germany at the 2026 Winter Olympics,Q183,Germany,1987-06-16,Q6581097,male,Q1017,Aachen,"50.776207,6.083788",50.776207,6.083788,Q6272,Aachen cities region,DE,Germany,DEA,Nordrhein-Westfalen,DEA2,Köln,4486282,231610.7,DEA2D,Städteregion Aachen,582410,24325.95
https://en.wikipedia.org/wiki/Luge_at_the_2026_Winter_Olympics_%E2%80%93_Men%27s_doubles,Q136479171,luge at the 2026 Winter Olympics – men's doubles,Q273285,luge,Q111737771,luge at the 2026 Winter Olympics,bronze,https://en.wikipedia.org/wiki/Tobias_Arlt,Q68641,Tobias Arlt,https://en.wikipedia.org/wiki/Germany_at_the_2026_Winter_Olympics,Q111721467,Germany at the 2026 Winter Olympics,Q183,Germany,1987-06-02,Q6581097,male,Q278221,Berchtesgaden,"47.631388888889,13.004166666667",47.631388888889,13.004166666667,Q10530,District of Berchtesgadener Land,DE,Germany,DE2,Bayern,DE21,Oberbayern,4764548,349686.03,DE215,Berchtesgadener Land,105292,4254.25
https://en.wikipedia.org/wiki/Luge_at_the_2026_Winter_Olympics_%E2%80%93_Women%27s_doubles,Q136479172,luge at the 2026 Winter Olympics – women's doubles,Q273285,luge,Q111737771,luge at the 2026 Winter Olympics,gold,https://en.wikipedia.org/wiki/Andrea_V%C3%B6tter,Q15728291,Andrea Vötter,https://en.wikipedia.org/wiki/Italy_at_the_2026_Winter_Olympics,Q111721489,Italy at the 2026 Winter Olympics,Q38,Italy,1995-04-03,Q6581072,female,Q185541,Brixen,"46.716549,11.657851",46.716549,11.657851,Q15124,South Tyrol,IT,Italy,ITH,Nord-Est,ITH1,Provincia Autonoma di Bolzano/Bozen,539679,32026.7,ITH10,Bolzano-Bozen,539679,29851.37
https://en.wikipedia.org/wiki/Luge_at_the_2026_Winter_Olympics_%E2%80%93_Women%27s_doubles,Q136479172,luge at the 2026 Winter Olympics – women's doubles,Q273285,luge,Q111737771,luge at the 2026 Winter Olympics,gold,https://en.wikipedia.org/wiki/Marion_Oberhofer,Q22811520,Marion Oberhofer,https://en.wikipedia.org/wiki/Italy_at_the_2026_Winter_Olympics,Q111721489,Italy at the 2026 Winter Olympics,Q38,Italy,2000-12-14,Q6581072,female,Q474782,Innichen,"46.732872,12.279167",46.732872,12.279167,Q15124,South Tyrol,IT,Italy,ITH,Nord-Est,ITH1,Provincia Autonoma di Bolzano/Bozen,539679,32026.7,ITH10,Bolzano-Bozen,539679,29851.37
https://en.wikipedia.org/wiki/Luge_at_the_2026_Winter_Olympics_%E2%80%93_Women%27s_doubles,Q136479172,luge at the 2026 Winter Olympics – women's doubles,Q273285,luge,Q111737771,luge at the 2026 Winter Olympics,silver,https://en.wikipedia.org/wiki/Dajana_Eitberger,Q15639748,Dajana Eitberger,https://en.wikipedia.org/wiki/Germany_at_the_2026_Winter_Olympics,Q111721467,Germany at the 2026 Winter Olympics,Q183,Germany,1991-01-07,Q6581072,female,Q205929,Ilmenau,"50.687222222222,10.914166666667",50.687222222222,10.914166666667,Q7878,Ilm-Kreis,DE,Germany,DEG,Thüringen,DEG0,Thüringen,2100277,77260.31,DEG0F,Ilm-Kreis,106776,NA
https://en.wikipedia.org/wiki/Luge_at_the_2026_Winter_Olympics_%E2%80%93_Women%27s_doubles,Q136479172,luge at the 2026 Winter Olympics – women's doubles,Q273285,luge,Q111737771,luge at the 2026 Winter Olympics,silver,https://en.wikipedia.org/wiki/Magdalena_Matschina,Q115765387,Magdalena Matschina,https://en.wikipedia.org/wiki/Germany_at_the_2026_Winter_Olympics,Q111721467,Germany at the 2026 Winter Olympics,Q183,Germany,2005-03-23,Q6581072,female,Q5758,Bad Aibling,"47.8638888888889,12.01",47.8638888888889,12.01,Q10526,District of Rosenheim,DE,Germany,DE2,Bayern,DE21,Oberbayern,4764548,349686.03,DE21K,"Rosenheim, Landkreis",258637,10404.32
https://en.wikipedia.org/wiki/Luge_at_the_2026_Winter_Olympics_%E2%80%93_Women%27s_doubles,Q136479172,luge at the 2026 Winter Olympics – women's doubles,Q273285,luge,Q111737771,luge at the 2026 Winter Olympics,bronze,https://en.wikipedia.org/wiki/Selina_Egle,Q81902741,Selina Egle,https://en.wikipedia.org/wiki/Austria_at_the_2026_Winter_Olympics,Q111721470,Austria at the 2026 Winter Olympics,Q40,Austria,2003-01-15,Q6581072,female,Q302745,Hall in Tirol,"47.283333333333,11.5",47.283333333333,11.5,Q699582,Innsbruck-Land District,AT,Austria,AT3,Westösterreich,AT33,Tirol,777660,41953.24,AT332,Innsbruck,319242,16435.9
https://en.wikipedia.org/wiki/Luge_at_the_2026_Winter_Olympics_%E2%80%93_Women%27s_doubles,Q136479172,luge at the 2026 Winter Olympics – women's doubles,Q273285,luge,Q111737771,luge at the 2026 Winter Olympics,bronze,https://en.wikipedia.org/wiki/Lara_Kipp,Q81904319,Lara Kipp,https://en.wikipedia.org/wiki/Austria_at_the_2026_Winter_Olympics,Q111721470,Austria at the 2026 Winter Olympics,Q40,Austria,2002-10-04,Q6581072,female,Q1735,Innsbruck,"47.268333333333,11.393333333333",47.268333333333,11.393333333333,Q1664104,Innkreis,AT,Austria,AT3,Westösterreich,AT33,Tirol,777660,41953.24,AT332,Innsbruck,319242,16435.9
https://en.wikipedia.org/wiki/Luge_at_the_2026_Winter_Olympics_%E2%80%93_Team_relay,Q136479174,luge at the 2026 Winter Olympics – team relay,Q273285,luge,Q111737771,luge at the 2026 Winter Olympics,gold,https://en.wikipedia.org/wiki/Julia_Taubitz,Q22338623,Julia Taubitz,https://en.wikipedia.org/wiki/Germany_at_the_2026_Winter_Olympics,Q111721467,Germany at the 2026 Winter Olympics,Q183,Germany,1996-03-01,Q6581072,female,Q57944,Annaberg-Buchholz,"50.58,13.002222222222",50.58,13.002222222222,Q6339,Erzgebirgskreis,DE,Germany,DED,Sachsen,DED4,Chemnitz,1386336,50161.34,DED42,Erzgebirgskreis,318394,9167.91
https://en.wikipedia.org/wiki/Luge_at_the_2026_Winter_Olympics_%E2%80%93_Team_relay,Q136479174,luge at the 2026 Winter Olympics – team relay,Q273285,luge,Q111737771,luge at the 2026 Winter Olympics,gold,https://en.wikipedia.org/wiki/Tobias_Wendl,Q68693,Tobias Wendl,https://en.wikipedia.org/wiki/Germany_at_the_2026_Winter_Olympics,Q111721467,Germany at the 2026 Winter Olympics,Q183,Germany,1987-06-16,Q6581097,male,Q1017,Aachen,"50.776207,6.083788",50.776207,6.083788,Q6272,Aachen cities region,DE,Germany,DEA,Nordrhein-Westfalen,DEA2,Köln,4486282,231610.7,DEA2D,Städteregion Aachen,582410,24325.95
https://en.wikipedia.org/wiki/Luge_at_the_2026_Winter_Olympics_%E2%80%93_Team_relay,Q136479174,luge at the 2026 Winter Olympics – team relay,Q273285,luge,Q111737771,luge at the 2026 Winter Olympics,gold,https://en.wikipedia.org/wiki/Tobias_Arlt,Q68641,Tobias Arlt,https://en.wikipedia.org/wiki/Germany_at_the_2026_Winter_Olympics,Q111721467,Germany at the 2026 Winter Olympics,Q183,Germany,1987-06-02,Q6581097,male,Q278221,Berchtesgaden,"47.631388888889,13.004166666667",47.631388888889,13.004166666667,Q10530,District of Berchtesgadener Land,DE,Germany,DE2,Bayern,DE21,Oberbayern,4764548,349686.03,DE215,Berchtesgadener Land,105292,4254.25
https://en.wikipedia.org/wiki/Luge_at_the_2026_Winter_Olympics_%E2%80%93_Team_relay,Q136479174,luge at the 2026 Winter Olympics – team relay,Q273285,luge,Q111737771,luge at the 2026 Winter Olympics,gold,https://en.wikipedia.org/wiki/Max_Langenhan,Q59584893,Max Langenhan,https://en.wikipedia.org/wiki/Germany_at_the_2026_Winter_Olympics,Q111721467,Germany at the 2026 Winter Olympics,Q183,Germany,1999-02-21,Q6581097,male,Q520025,Friedrichroda,"50.85754,10.56507",50.85754,10.56507,Q7869,Gotha,DE,Germany,DEG,Thüringen,DEG0,Thüringen,2100277,77260.31,DEG0C,Gotha,135838,4434.86
https://en.wikipedia.org/wiki/Luge_at_the_2026_Winter_Olympics_%E2%80%93_Team_relay,Q136479174,luge at the 2026 Winter Olympics – team relay,Q273285,luge,Q111737771,luge at the 2026 Winter Olympics,gold,https://en.wikipedia.org/wiki/Dajana_Eitberger,Q15639748,Dajana Eitberger,https://en.wikipedia.org/wiki/Germany_at_the_2026_Winter_Olympics,Q111721467,Germany at the 2026 Winter Olympics,Q183,Germany,1991-01-07,Q6581072,female,Q205929,Ilmenau,"50.687222222222,10.914166666667",50.687222222222,10.914166666667,Q7878,Ilm-Kreis,DE,Germany,DEG,Thüringen,DEG0,Thüringen,2100277,77260.31,DEG0F,Ilm-Kreis,106776,NA
https://en.wikipedia.org/wiki/Luge_at_the_2026_Winter_Olympics_%E2%80%93_Team_relay,Q136479174,luge at the 2026 Winter Olympics – team relay,Q273285,luge,Q111737771,luge at the 2026 Winter Olympics,gold,https://en.wikipedia.org/wiki/Magdalena_Matschina,Q115765387,Magdalena Matschina,https://en.wikipedia.org/wiki/Germany_at_the_2026_Winter_Olympics,Q111721467,Germany at the 2026 Winter Olympics,Q183,Germany,2005-03-23,Q6581072,female,Q5758,Bad Aibling,"47.8638888888889,12.01",47.8638888888889,12.01,Q10526,District of Rosenheim,DE,Germany,DE2,Bayern,DE21,Oberbayern,4764548,349686.03,DE21K,"Rosenheim, Landkreis",258637,10404.32
https://en.wikipedia.org/wiki/Luge_at_the_2026_Winter_Olympics_%E2%80%93_Team_relay,Q136479174,luge at the 2026 Winter Olympics – team relay,Q273285,luge,Q111737771,luge at the 2026 Winter Olympics,silver,https://en.wikipedia.org/wiki/Lisa_Schulte_(luger),Q62018266,Lisa Schulte,https://en.wikipedia.org/wiki/Austria_at_the_2026_Winter_Olympics,Q111721470,Austria at the 2026 Winter Olympics,Q40,Austria,2000-12-13,Q6581072,female,Q2978,Regensburg,"49.0166666666667,12.0833333333333",49.0166666666667,12.0833333333333,Q10555,Upper Palatinate,DE,Germany,DE2,Bayern,DE23,Oberpfalz,1121379,59670.61,DE232,"Regensburg, Kreisfreie Stadt",151389,14747.67
https://en.wikipedia.org/wiki/Luge_at_the_2026_Winter_Olympics_%E2%80%93_Team_relay,Q136479174,luge at the 2026 Winter Olympics – team relay,Q273285,luge,Q111737771,luge at the 2026 Winter Olympics,silver,https://en.wikipedia.org/wiki/Thomas_Steu,Q28445651,Thomas Steu,https://en.wikipedia.org/wiki/Austria_at_the_2026_Winter_Olympics,Q111721470,Austria at the 2026 Winter Olympics,Q40,Austria,1994-02-09,Q6581097,male,Q494504,Bludenz,"47.153333333333,9.8219444444444",47.153333333333,9.8219444444444,Q698606,Bludenz District,AT,Austria,AT3,Westösterreich,AT34,Vorarlberg,411784,22305.06,AT341,Bludenz-Bregenzer Wald,95029,5457.05
https://en.wikipedia.org/wiki/Luge_at_the_2026_Winter_Olympics_%E2%80%93_Team_relay,Q136479174,luge at the 2026 Winter Olympics – team relay,Q273285,luge,Q111737771,luge at the 2026 Winter Olympics,silver,https://en.wikipedia.org/wiki/Wolfgang_Kindl,Q682451,Wolfgang Kindl,https://en.wikipedia.org/wiki/Austria_at_the_2026_Winter_Olympics,Q111721470,Austria at the 2026 Winter Olympics,Q40,Austria,1988-04-18,Q6581097,male,Q1735,Innsbruck,"47.268333333333,11.393333333333",47.268333333333,11.393333333333,Q1664104,Innkreis,AT,Austria,AT3,Westösterreich,AT33,Tirol,777660,41953.24,AT332,Innsbruck,319242,16435.9
https://en.wikipedia.org/wiki/Luge_at_the_2026_Winter_Olympics_%E2%80%93_Team_relay,Q136479174,luge at the 2026 Winter Olympics – team relay,Q273285,luge,Q111737771,luge at the 2026 Winter Olympics,silver,https://en.wikipedia.org/wiki/Jonas_M%C3%BCller_(luger),Q61014920,Jonas Müller,https://en.wikipedia.org/wiki/Austria_at_the_2026_Winter_Olympics,Q111721470,Austria at the 2026 Winter Olympics,Q40,Austria,1997-10-04,Q6581097,male,Q494504,Bludenz,"47.153333333333,9.8219444444444",47.153333333333,9.8219444444444,Q698606,Bludenz District,AT,Austria,AT3,Westösterreich,AT34,Vorarlberg,411784,22305.06,AT341,Bludenz-Bregenzer Wald,95029,5457.05
https://en.wikipedia.org/wiki/Luge_at_the_2026_Winter_Olympics_%E2%80%93_Team_relay,Q136479174,luge at the 2026 Winter Olympics – team relay,Q273285,luge,Q111737771,luge at the 2026 Winter Olympics,silver,https://en.wikipedia.org/wiki/Selina_Egle,Q81902741,Selina Egle,https://en.wikipedia.org/wiki/Austria_at_the_2026_Winter_Olympics,Q111721470,Austria at the 2026 Winter Olympics,Q40,Austria,2003-01-15,Q6581072,female,Q302745,Hall in Tirol,"47.283333333333,11.5",47.283333333333,11.5,Q699582,Innsbruck-Land District,AT,Austria,AT3,Westösterreich,AT33,Tirol,777660,41953.24,AT332,Innsbruck,319242,16435.9
https://en.wikipedia.org/wiki/Luge_at_the_2026_Winter_Olympics_%E2%80%93_Team_relay,Q136479174,luge at the 2026 Winter Olympics – team relay,Q273285,luge,Q111737771,luge at the 2026 Winter Olympics,silver,https://en.wikipedia.org/wiki/Lara_Kipp,Q81904319,Lara Kipp,https://en.wikipedia.org/wiki/Austria_at_the_2026_Winter_Olympics,Q111721470,Austria at the 2026 Winter Olympics,Q40,Austria,2002-10-04,Q6581072,female,Q1735,Innsbruck,"47.268333333333,11.393333333333",47.268333333333,11.393333333333,Q1664104,Innkreis,AT,Austria,AT3,Westösterreich,AT33,Tirol,777660,41953.24,AT332,Innsbruck,319242,16435.9
https://en.wikipedia.org/wiki/Luge_at_the_2026_Winter_Olympics_%E2%80%93_Team_relay,Q136479174,luge at the 2026 Winter Olympics – team relay,Q273285,luge,Q111737771,luge at the 2026 Winter Olympics,bronze,https://en.wikipedia.org/wiki/Verena_Hofer,Q110910480,Verena Hofer,https://en.wikipedia.org/wiki/Italy_at_the_2026_Winter_Olympics,Q111721489,Italy at the 2026 Winter Olympics,Q38,Italy,2001-03-17,Q6581072,female,Q185541,Brixen,"46.716549,11.657851",46.716549,11.657851,Q15124,South Tyrol,IT,Italy,ITH,Nord-Est,ITH1,Provincia Autonoma di Bolzano/Bozen,539679,32026.7,ITH10,Bolzano-Bozen,539679,29851.37
https://en.wikipedia.org/wiki/Luge_at_the_2026_Winter_Olympics_%E2%80%93_Team_relay,Q136479174,luge at the 2026 Winter Olympics – team relay,Q273285,luge,Q111737771,luge at the 2026 Winter Olympics,bronze,https://en.wikipedia.org/wiki/Emanuel_Rieder,Q3723832,Emanuel Rieder,https://en.wikipedia.org/wiki/Italy_at_the_2026_Winter_Olympics,Q111721489,Italy at the 2026 Winter Olympics,Q38,Italy,1993-10-01,Q6581097,male,Q185541,Brixen,"46.716549,11.657851",46.716549,11.657851,Q15124,South Tyrol,IT,Italy,ITH,Nord-Est,ITH1,Provincia Autonoma di Bolzano/Bozen,539679,32026.7,ITH10,Bolzano-Bozen,539679,29851.37
https://en.wikipedia.org/wiki/Luge_at_the_2026_Winter_Olympics_%E2%80%93_Team_relay,Q136479174,luge at the 2026 Winter Olympics – team relay,Q273285,luge,Q111737771,luge at the 2026 Winter Olympics,bronze,https://en.wikipedia.org/wiki/Simon_Kainzwaldner,Q3961119,Simon Kainzwaldner,https://en.wikipedia.org/wiki/Italy_at_the_2026_Winter_Olympics,Q111721489,Italy at the 2026 Winter Olympics,Q38,Italy,1994-02-24,Q6581097,male,Q6526,Bolzano,"46.498113,11.35478",46.498113,11.35478,Q15124,South Tyrol,IT,Italy,ITH,Nord-Est,ITH1,Provincia Autonoma di Bolzano/Bozen,539679,32026.7,ITH10,Bolzano-Bozen,539679,29851.37
https://en.wikipedia.org/wiki/Luge_at_the_2026_Winter_Olympics_%E2%80%93_Team_relay,Q136479174,luge at the 2026 Winter Olympics – team relay,Q273285,luge,Q111737771,luge at the 2026 Winter Olympics,bronze,https://en.wikipedia.org/wiki/Dominik_Fischnaller,Q3713347,Dominik Fischnaller,https://en.wikipedia.org/wiki/Italy_at_the_2026_Winter_Olympics,Q111721489,Italy at the 2026 Winter Olympics,Q38,Italy,1993-02-20,Q6581097,male,Q185541,Brixen,"46.716549,11.657851",46.716549,11.657851,Q15124,South Tyrol,IT,Italy,ITH,Nord-Est,ITH1,Provincia Autonoma di Bolzano/Bozen,539679,32026.7,ITH10,Bolzano-Bozen,539679,29851.37
https://en.wikipedia.org/wiki/Luge_at_the_2026_Winter_Olympics_%E2%80%93_Team_relay,Q136479174,luge at the 2026 Winter Olympics – team relay,Q273285,luge,Q111737771,luge at the 2026 Winter Olympics,bronze,https://en.wikipedia.org/wiki/Andrea_V%C3%B6tter,Q15728291,Andrea Vötter,https://en.wikipedia.org/wiki/Italy_at_the_2026_Winter_Olympics,Q111721489,Italy at the 2026 Winter Olympics,Q38,Italy,1995-04-03,Q6581072,female,Q185541,Brixen,"46.716549,11.657851",46.716549,11.657851,Q15124,South Tyrol,IT,Italy,ITH,Nord-Est,ITH1,Provincia Autonoma di Bolzano/Bozen,539679,32026.7,ITH10,Bolzano-Bozen,539679,29851.37
https://en.wikipedia.org/wiki/Luge_at_the_2026_Winter_Olympics_%E2%80%93_Team_relay,Q136479174,luge at the 2026 Winter Olympics – team relay,Q273285,luge,Q111737771,luge at the 2026 Winter Olympics,bronze,https://en.wikipedia.org/wiki/Marion_Oberhofer,Q22811520,Marion Oberhofer,https://en.wikipedia.org/wiki/Italy_at_the_2026_Winter_Olympics,Q111721489,Italy at the 2026 Winter Olympics,Q38,Italy,2000-12-14,Q6581072,female,Q474782,Innichen,"46.732872,12.279167",46.732872,12.279167,Q15124,South Tyrol,IT,Italy,ITH,Nord-Est,ITH1,Provincia Autonoma di Bolzano/Bozen,539679,32026.7,ITH10,Bolzano-Bozen,539679,29851.37
https://en.wikipedia.org/wiki/Nordic_combined_at_the_2026_Winter_Olympics_%E2%80%93_Individual_normal_hill/10_km,Q137791610,Nordic combined at the 2026 Winter Olympics – individual normal hill/10 km,Q201965,Nordic combined,Q111737758,Nordic combined at the 2026 Winter Olympics,gold,https://en.wikipedia.org/wiki/Jens_Lur%C3%A5s_Oftebro,Q47478268,Jens Lurås Oftebro,https://en.wikipedia.org/wiki/Norway_at_the_2026_Winter_Olympics,Q111721497,Norway at the 2026 Winter Olympics,Q20,Norway,2000-07-21,Q6581097,male,Q585,Oslo,"59.9133333333333,10.7388888888889",59.9133333333333,10.7388888888889,Q5245991,Oslo Municipality,NO,Norway,NO0,Norge,NO08,Oslo og Viken,2050625,132715.89,NO081,Oslo,724290,70969.76
https://en.wikipedia.org/wiki/Nordic_combined_at_the_2026_Winter_Olympics_%E2%80%93_Individual_normal_hill/10_km,Q137791610,Nordic combined at the 2026 Winter Olympics – individual normal hill/10 km,Q201965,Nordic combined,Q111737758,Nordic combined at the 2026 Winter Olympics,silver,https://en.wikipedia.org/wiki/Johannes_Lamparter,Q60182081,Johannes Lamparter,https://en.wikipedia.org/wiki/Austria_at_the_2026_Winter_Olympics,Q111721470,Austria at the 2026 Winter Olympics,Q40,Austria,2001-11-08,Q6581097,male,Q302745,Hall in Tirol,"47.283333333333,11.5",47.283333333333,11.5,Q699582,Innsbruck-Land District,AT,Austria,AT3,Westösterreich,AT33,Tirol,777660,41953.24,AT332,Innsbruck,319242,16435.9
https://en.wikipedia.org/wiki/Nordic_combined_at_the_2026_Winter_Olympics_%E2%80%93_Individual_normal_hill/10_km,Q137791610,Nordic combined at the 2026 Winter Olympics – individual normal hill/10 km,Q201965,Nordic combined,Q111737758,Nordic combined at the 2026 Winter Olympics,bronze,https://en.wikipedia.org/wiki/Eero_Hirvonen,Q20250425,Eero Hirvonen,https://en.wikipedia.org/wiki/Finland_at_the_2026_Winter_Olympics,Q111721485,Finland at the 2026 Winter Olympics,Q33,Finland,1996-01-30,Q6581097,male,Q990553,Laukaa,"62.4138888888889,25.9541666666667",62.4138888888889,25.9541666666667,Q5697,Central Finland,FI,Finland,FI1,Manner-Suomi,FI19,Länsi-Suomi,1399457,62679.46,FI193,Keski-Suomi,274556,NA
https://en.wikipedia.org/wiki/Short-track_speed_skating_at_the_2026_Winter_Olympics_%E2%80%93_Men%27s_1000_metres,Q137864146,short-track speed skating at the 2026 Winter Olympics – men's 1000 metres,Q193654,short-track speed skating,Q111737768,short track speed skating at the 2026 Winter Olympics,gold,https://en.wikipedia.org/wiki/Jens_van_%27t_Wout,Q105151424,Jens van 't Wout,https://en.wikipedia.org/wiki/Netherlands_at_the_2026_Winter_Olympics,Q111721496,Netherlands at the 2026 Winter Olympics,Q55,Netherlands,2001-10-06,Q6581097,male,Q9945,Laren,"52.254444444444,5.2316666666667",52.254444444444,5.2316666666667,Q701,North Holland,NL,Netherlands,NL3,West-Nederland,NL31,Utrecht,1387643,NA,NL310,Utrecht,1387643,NA
https://en.wikipedia.org/wiki/Short-track_speed_skating_at_the_2026_Winter_Olympics_%E2%80%93_Women%27s_500_metres,Q137864136,short-track speed skating at the 2026 Winter Olympics – women's 500 metres,NA,NA,Q111737768,short track speed skating at the 2026 Winter Olympics,gold,https://en.wikipedia.org/wiki/Xandra_Velzeboer,Q50323607,Xandra Velzeboer,https://en.wikipedia.org/wiki/Netherlands_at_the_2026_Winter_Olympics,Q111721496,Netherlands at the 2026 Winter Olympics,Q55,Netherlands,2001-09-07,Q6581072,female,Q816699,Culemborg,"51.95,5.23333333333333",51.95,5.23333333333333,Q775,Gelderland,NL,Netherlands,NL3,West-Nederland,NL31,Utrecht,1387643,NA,NL310,Utrecht,1387643,NA
https://en.wikipedia.org/wiki/Short-track_speed_skating_at_the_2026_Winter_Olympics_%E2%80%93_Women%27s_500_metres,Q137864136,short-track speed skating at the 2026 Winter Olympics – women's 500 metres,NA,NA,Q111737768,short track speed skating at the 2026 Winter Olympics,silver,https://en.wikipedia.org/wiki/Arianna_Fontana,Q259815,Arianna Fontana,https://en.wikipedia.org/wiki/Italy_at_the_2026_Winter_Olympics,Q111721489,Italy at the 2026 Winter Olympics,Q38,Italy,1990-04-14,Q6581072,female,Q6274,Sondrio,"46.169719444444,9.87",46.169719444444,9.87,Q16282,Province of Sondrio,IT,Italy,ITC,Nord-Ovest,ITC4,Lombardia,10033918,490132.1,ITC44,Sondrio,179100,5989.21
https://en.wikipedia.org/wiki/Short-track_speed_skating_at_the_2026_Winter_Olympics_%E2%80%93_Mixed_2000_metre_relay,Q137864144,short-track speed skating at the 2026 Winter Olympics – mixed 2000 metre relay,Q193654,short-track speed skating,Q111737768,short track speed skating at the 2026 Winter Olympics,gold,https://en.wikipedia.org/wiki/Elisa_Confortola,Q81902373,Elisa Confortola,https://en.wikipedia.org/wiki/Italy_at_the_2026_Winter_Olympics,Q111721489,Italy at the 2026 Winter Olympics,Q38,Italy,2002-04-02,Q6581072,female,Q40165,Sondalo,"46.333333333333,10.333333333333",46.333333333333,10.333333333333,Q16282,Province of Sondrio,IT,Italy,ITC,Nord-Ovest,ITC4,Lombardia,10033918,490132.1,ITC44,Sondrio,179100,5989.21
https://en.wikipedia.org/wiki/Short-track_speed_skating_at_the_2026_Winter_Olympics_%E2%80%93_Mixed_2000_metre_relay,Q137864144,short-track speed skating at the 2026 Winter Olympics – mixed 2000 metre relay,Q193654,short-track speed skating,Q111737768,short track speed skating at the 2026 Winter Olympics,gold,https://en.wikipedia.org/wiki/Arianna_Fontana,Q259815,Arianna Fontana,https://en.wikipedia.org/wiki/Italy_at_the_2026_Winter_Olympics,Q111721489,Italy at the 2026 Winter Olympics,Q38,Italy,1990-04-14,Q6581072,female,Q6274,Sondrio,"46.169719444444,9.87",46.169719444444,9.87,Q16282,Province of Sondrio,IT,Italy,ITC,Nord-Ovest,ITC4,Lombardia,10033918,490132.1,ITC44,Sondrio,179100,5989.21
https://en.wikipedia.org/wiki/Short-track_speed_skating_at_the_2026_Winter_Olympics_%E2%80%93_Mixed_2000_metre_relay,Q137864144,short-track speed skating at the 2026 Winter Olympics – mixed 2000 metre relay,Q193654,short-track speed skating,Q111737768,short track speed skating at the 2026 Winter Olympics,gold,https://en.wikipedia.org/wiki/Thomas_Nadalini,Q81905665,Thomas Nadalini,https://en.wikipedia.org/wiki/Italy_at_the_2026_Winter_Olympics,Q111721489,Italy at the 2026 Winter Olympics,Q38,Italy,2002-05-02,Q6581097,male,Q3376,Trento,"46.06666667,11.11666667",46.06666667,11.11666667,Q16289,Trentino,IT,Italy,ITH,Nord-Est,ITH2,Provincia Autonoma di Trento,546573,25205.27,ITH20,Trento,546573,23777.49
https://en.wikipedia.org/wiki/Short-track_speed_skating_at_the_2026_Winter_Olympics_%E2%80%93_Mixed_2000_metre_relay,Q137864144,short-track speed skating at the 2026 Winter Olympics – mixed 2000 metre relay,Q193654,short-track speed skating,Q111737768,short track speed skating at the 2026 Winter Olympics,gold,https://en.wikipedia.org/wiki/Pietro_Sighel,Q57541821,Pietro Sighel,https://en.wikipedia.org/wiki/Italy_at_the_2026_Winter_Olympics,Q111721489,Italy at the 2026 Winter Olympics,Q38,Italy,1999-07-15,Q6581097,male,Q3376,Trento,"46.06666667,11.11666667",46.06666667,11.11666667,Q16289,Trentino,IT,Italy,ITH,Nord-Est,ITH2,Provincia Autonoma di Trento,546573,25205.27,ITH20,Trento,546573,23777.49
https://en.wikipedia.org/wiki/Short-track_speed_skating_at_the_2026_Winter_Olympics_%E2%80%93_Mixed_2000_metre_relay,Q137864144,short-track speed skating at the 2026 Winter Olympics – mixed 2000 metre relay,Q193654,short-track speed skating,Q111737768,short track speed skating at the 2026 Winter Olympics,gold,https://en.wikipedia.org/wiki/Chiara_Betti,Q117075766,Chiara Betti,https://en.wikipedia.org/wiki/Italy_at_the_2026_Winter_Olympics,Q111721489,Italy at the 2026 Winter Olympics,Q38,Italy,2002-03-12,Q6581072,female,Q3376,Trento,"46.06666667,11.11666667",46.06666667,11.11666667,Q16289,Trentino,IT,Italy,ITH,Nord-Est,ITH2,Provincia Autonoma di Trento,546573,25205.27,ITH20,Trento,546573,23777.49
https://en.wikipedia.org/wiki/Short-track_speed_skating_at_the_2026_Winter_Olympics_%E2%80%93_Mixed_2000_metre_relay,Q137864144,short-track speed skating at the 2026 Winter Olympics – mixed 2000 metre relay,Q193654,short-track speed skating,Q111737768,short track speed skating at the 2026 Winter Olympics,bronze,https://en.wikipedia.org/wiki/Hanne_Desmet,Q58369565,Hanne Desmet,https://en.wikipedia.org/wiki/Belgium_at_the_2026_Winter_Olympics,Q111721471,Belgium at the 2026 Winter Olympics,Q31,Belgium,1996-10-26,Q6581072,female,Q2687417,Wilrijk,"51.166666666667,4.3833333333333",51.166666666667,4.3833333333333,Q12892,Antwerp,BE,Belgium,BE2,Vlaams Gewest,BE21,Prov. Antwerpen,1947973,114382.42,BE211,Arr. Antwerpen,1101687,65444.28
